function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;flops_sca;flops_vec;flops_sp;flops_dp;
19;ft.C.x;fftz2;ft.f90:1142-1142,ft.f90:1162-1173,ft.f90:1182-1193;23.322534561157;2.8849997520447;0;0;0;0;0;0.040417239069939;0.0049996166490018;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";fftz2_;;;;;;;;;;
6;ft.C.x;ft;ft.f90:75-75,ft.f90:94-95,ft.f90:102-114,ft.f90:122-164,ft.f90:171-180,ft.f90:204-211,ft.f90:1058-1072,ft.f90:1208-1208,ft.f90:1214-1216;16.451080322266;2.0350000858307;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";MAIN_;;;;;;;;;;
3691;libc.so.6;__memcpy_avx512_unaligned_erms;;16.370239257813;2.0250000953674;0;0;0;0;0;16.370239257813;2.0250000953674;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";__memcpy_avx512_unaligned_erms;;;;;;;;;;
25;ft.C.x;transpose2_finish;ft.f90:1378-1378,ft.f90:1391-1403;13.338711738586;1.6499998569489;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";transpose2_finish_;;;;;;;;;;
23;ft.C.x;transpose2_local;ft.f90:1277-1277,ft.f90:1294-1294,ft.f90:1303-1318,ft.f90:1326-1342;12.813247680664;1.5849999189377;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";transpose2_local_;;;;;;;;;;
14;ft.C.x;cffts1;ft.f90:895-895,ft.f90:909-936,ft.f90:1208-1208,ft.f90:1214-1216;7.7607054710388;0.96000003814697;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";cffts1_;;;;;;;;;;
15;ft.C.x;cffts2;ft.f90:942-942,ft.f90:956-983,ft.f90:1208-1208,ft.f90:1214-1216;3.6782510280609;0.45500001311302;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";cffts2_;;;;;;;;;;
21;mca_btl_vader.so;mca_btl_vader_component_progress;;1.8593357801437;0.23000001907349;0;0;0;0;0;1.8593357801437;0.23000001907349;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";mca_btl_vader_component_progress;;;;;;;;;;
18;ft.C.x;cfftz;ft.f90:1080-1080,ft.f90:1105-1111,ft.f90:1117-1121,ft.f90:1128-1137;1.2934509515762;0.16000001132488;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";cfftz_;;;;;;;;;;
23;mca_btl_vader.so;mca_btl_vader_poll_handle_frag;;1.0509288311005;0.12999999523163;0;0;0;0;0;1.0509288311005;0.12999999523163;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";mca_btl_vader_poll_handle_frag;;;;;;;;;;
45;ft.C.x;vranlc;randi8.f90:57-66;0.60630518198013;0.075000010430813;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";vranlc_;;;;;;;;;;
636;libm.so.6;f64xsubf128;;0.28294238448143;0.035000000149012;0;0;0;0;0;0.28294238448143;0.035000000149012;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0,0";f64xsubf128;;;;;;;;;;
358;libm.so.6;exp;;0.28294238448143;0.035000000149012;0;0;0;0;0;0.28294238448143;0.035000000149012;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0,0";exp;;;;;;;;;;
1256;libopen-pal.so.40.30.4;opal_timer_linux_get_cycles_sys_timer;;0.24252204596996;0.030000001192093;0;0;0;0;0;0.24252204596996;0.030000001192093;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";opal_timer_linux_get_cycles_sys_timer;;;;;;;;;;
11;ft.C.x;compute_indexmap;ft.f90:651-651,ft.f90:683-728;0.16168136894703;0.02000000141561;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";compute_indexmap_;;;;;;;;;;
182;libopen-pal.so.40.30.4;opal_progress;;0.080840684473515;0.010000000707805;0;0;0;0;0;0.080840684473515;0.010000000707805;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";opal_progress;;;;;;;;;;
3633;libc.so.6;__strlen_evex;;0.040420342236757;0.0050000003539026;0;0;0;0;0;0.040420342236757;0.0050000003539026;0;0;0;0;0;;"0,0,0,0,0,0,0,0,100,0,0";__strlen_evex;;;;;;;;;;
3629;libc.so.6;__strchr_evex;;0.040420342236757;0.0050000003539026;0;0;0;0;0;0.040420342236757;0.0050000003539026;0;0;0;0;0;;"0,0,0,0,0,0,0,0,100,0,0";__strchr_evex;;;;;;;;;;
918;libc.so.6;_IO_no_init;;0.040420342236757;0.0050000003539026;0;0;0;0;0;0.040420342236757;0.0050000003539026;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";_IO_no_init;;;;;;;;;;
660;libc.so.6;__parse_one_specmb;;0.040420342236757;0.0050000003539026;0;0;0;0;0;0.040420342236757;0.0050000003539026;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";__parse_one_specmb;;;;;;;;;;
92;libhwloc.so.15.8.0;propagate_nodeset;;0.040420342236757;0.0050000003539026;0;0;0;0;0;0.040420342236757;0.0050000003539026;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,0,100";propagate_nodeset;;;;;;;;;;
39;libopen-pal.so.40.30.4;opal_hash_table_get_value_ptr;;0.040420342236757;0.0050000003539026;0;0;0;0;0;0.040420342236757;0.0050000003539026;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";opal_hash_table_get_value_ptr;;;;;;;;;;
29;libm.so.6;.plt.sec@start;;0.040420342236757;0.0050000003539026;0;0;0;0;0;0.040420342236757;0.0050000003539026;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0,0";.plt.sec@start;;;;;;;;;;
26;mca_btl_vader.so;mca_btl_vader_send;;0.040420342236757;0.0050000003539026;0;0;0;0;0;0.040420342236757;0.0050000003539026;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";mca_btl_vader_send;;;;;;;;;;
7;libevent_pthreads-2.1.so.7.0.1;evthread_posix_lock;;0.040420342236757;0.0050000003539026;0;0;0;0;0;0.040420342236757;0.0050000003539026;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,0,100";evthread_posix_lock;;;;;;;;;;
-1;mca_allocator_bucket.so;unknown_function;;0.040420342236757;0.0050000003539026;0;0;0;0;0;0.040420342236757;0.0050000003539026;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";Unknown function;;;;;;;;;;
